Trip_Distance_km,Time_of_Day,Day_of_Week,Passenger_Count,Traffic_Conditions,Weather,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Distance_Cost,Time_Cost,Avg_Speed,Is_Peak,Is_Weekend,High_Traffic,Bad_Weather,Traffic_Time,Distance_per_Min,Fare_per_Km,Distance_Bin
23.16,Morning,Weekday,2.0,High,Clear,2.16,1.36,0.29,98.11,62.1095,31.497600000000002,28.4519,14.163607194329664,1,0,1,0,98.11,0.23367974977297953,0.08940397350993377,"(20.734, 30.486]"
25.87,Night,Weekday,3.0,Low,Clear,2.11,0.82,0.4,85.0,45.9582,21.2134,34.0,18.26104756907598,0,0,0,0,0.0,0.3008139534883721,0.07852623743952362,"(20.734, 30.486]"
23.17,Afternoon,Weekday,2.0,Low,Clear,4.15,1.79,0.35,93.07,78.1988,41.47430000000001,32.57449999999999,14.93704778952752,0,0,0,0,0.0,0.2463059423833316,0.17170045510964005,"(20.734, 30.486]"
7.9,Afternoon,Weekday,3.0,Medium,Clear,3.61,1.91,0.42,55.74,42.1098,15.089,23.4108,8.503675956125338,0,0,0,0,0.0,0.13923158265773705,0.40561797752808987,"(1.181, 10.982]"
9.64,Evening,,4.0,Medium,Clear,3.53,1.28,0.29,87.39,39.4645,12.339200000000002,25.3431,6.618560806310977,1,0,0,0,0.0,0.10906211109854057,0.33176691729323304,"(1.181, 10.982]"
25.42,Evening,Weekday,4.0,Low,Snow,2.73,1.03,0.41,49.45,49.1871,26.1826,20.2745,30.842901805033712,1,0,0,1,0.0,0.5038652130822596,0.10333080999242997,"(20.734, 30.486]"
45.83,Morning,Weekend,3.0,Medium,Clear,2.5,0.57,0.48,61.57,65.9479,26.123099999999997,29.5536,44.660925831484505,1,1,0,0,0.0,0.7324596451973789,0.053384582532564596,"(40.238, 49.99]"
18.76,Afternoon,Weekday,2.0,High,Clear,2.57,0.9,0.29,117.24,53.4536,16.884,33.999599999999994,9.600769699233885,0,0,1,0,117.24,0.15866035182679297,0.13006072874493926,"(10.982, 20.734]"
25.87,Morning,Weekday,3.0,Low,Clear,2.86,1.3,0.41,58.01,68.2181,33.631,23.7841,26.757178860415166,1,0,0,0,0.0,0.4384002711404847,0.10643840714551543,"(20.734, 30.486]"
1.64,,Weekday,2.0,Medium,Rain,2.74,1.92,0.43,82.51,41.3681,3.1487999999999996,35.4793,1.1925740450317897,0,0,0,1,0.0,0.019638366662675127,1.037878787878788,"(1.181, 10.982]"
33.51,Afternoon,Weekend,4.0,Low,Rain,3.94,1.09,0.32,67.27,61.9923,36.5259,21.5264,29.888242411989783,0,1,0,1,0.0,0.490845173575509,0.11416980585337584,"(30.486, 40.238]"
9.72,Afternoon,Weekend,2.0,High,Clear,3.95,1.54,0.17,101.99,36.2571,14.968800000000002,17.3383,5.718174027802562,0,1,1,0,101.99,0.0943780949606758,0.36847014925373134,"(1.181, 10.982]"
48.09,Afternoon,Weekend,1.0,High,Clear,4.47,1.23,0.29,92.6,90.4747,59.1507,26.853999999999996,31.15962531560271,0,1,1,0,92.6,0.5137820512820513,0.09105724180077408,"(40.238, 49.99]"
8.28,Night,Weekday,4.0,Medium,Snow,3.25,1.27,0.49,11.7,19.4986,10.5156,5.733,42.45936105840726,0,0,0,1,0.0,0.6519685039370079,0.35021551724137934,"(1.181, 10.982]"
25.87,Morning,Weekday,4.0,Low,Clear,2.22,0.9,0.4,119.82,69.336,23.283,47.928,12.95436677833361,1,0,0,0,0.0,0.21412017877834796,0.08262002232973577,"(20.734, 30.486]"
25.87,Morning,Weekend,4.0,Medium,Clear,2.82,1.18,0.42,91.53,47.375,30.5266,38.4426,16.95826313822918,1,1,0,0,0.0,0.2795849994596347,0.10494975809452921,"(20.734, 30.486]"
49.85,Morning,Weekday,3.0,Medium,Clear,4.94,1.21,0.11,104.35,76.737,60.3185,11.478499999999999,28.662988042234545,1,0,0,0,0.0,0.47318462268628386,0.09714847590953786,"(40.238, 49.99]"
25.61,Evening,,3.0,High,Clear,3.79,1.56,0.29,79.89,66.9097,39.9516,23.1681,19.23380222454206,1,0,1,0,79.89,0.31660279391766594,0.14242765877489666,"(20.734, 30.486]"
30.17,Afternoon,Weekday,4.0,Medium,Clear,4.13,1.91,0.36,103.47,99.0039,57.624700000000004,37.249199999999995,17.494824616847687,0,0,0,0,0.0,0.28879104049009285,0.13249919794674364,"(20.734, 30.486]"
4.29,Morning,,3.0,Medium,Rain,2.02,0.99,0.43,17.92,13.9727,4.2471,7.7056000000000004,14.363358369697442,1,0,0,1,0.0,0.22674418604651161,0.3818525519848771,"(1.181, 10.982]"
37.75,Evening,Weekday,2.0,Medium,Snow,3.55,0.56,0.12,44.99,30.0888,21.14,5.3988,50.343849604139535,1,0,0,1,0.0,0.8208306153511633,0.09161290322580645,"(30.486, 40.238]"
11.29,Evening,Weekday,3.0,Medium,Clear,2.11,1.22,0.44,105.79,62.6572,13.773799999999998,46.5476,6.403215408552366,1,0,0,0,0.0,0.10572150950463526,0.17168429617575265,"(10.982, 20.734]"
45.0,Evening,Weekend,3.0,High,Clear,3.71,1.32,0.32,28.19,72.13080000000001,59.400000000000006,9.020800000000001,95.776606386526,1,1,1,0,28.19,1.541623843782117,0.08065217391304348,"(40.238, 49.99]"
11.05,Night,Weekday,4.0,Medium,Clear,4.76,0.75,0.18,14.0,15.5675,8.287500000000001,2.52,47.3551133522849,0,0,0,0,0.0,0.7366666666666667,0.3950207468879668,"(10.982, 20.734]"
10.34,Morning,Weekday,1.0,Medium,Clear,4.91,1.64,0.29,95.63,43.8625,16.9576,27.732699999999998,6.487463217840315,1,0,0,0,0.0,0.10700610576425541,0.4329805996472663,"(1.181, 10.982]"
2.79,Evening,Weekday,1.0,Low,,3.62,1.98,0.21,101.08,30.371,5.5242,21.226799999999997,1.6561041386774515,1,0,0,0,0.0,0.027331504702194358,0.9551451187335093,"(1.181, 10.982]"
24.13,Afternoon,Weekday,1.0,,Snow,3.37,1.92,0.31,23.71,57.0497,46.3296,7.3501,61.061297478764764,0,0,0,1,0.0,0.9765277215702144,0.13410266613609234,"(20.734, 30.486]"
28.68,Evening,Weekday,2.0,Medium,Rain,4.84,1.22,0.12,103.25,40.174,34.989599999999996,12.389999999999999,16.666246975804498,1,0,0,1,0.0,0.27510791366906473,0.16307277628032343,"(20.734, 30.486]"
4.22,Evening,Weekday,3.0,Low,Clear,4.02,1.81,0.16,83.98,25.095,7.638199999999999,13.436800000000002,3.0149820315644322,1,0,0,0,0.0,0.04965874323370204,0.7701149425287356,"(1.181, 10.982]"
39.0,Evening,Weekend,1.0,Low,Clear,2.19,1.56,0.43,64.81,90.8983,60.84,27.8683,36.10520501276025,1,1,0,0,0.0,0.5926151040875247,0.05475,"(30.486, 40.238]"
23.21,Afternoon,Weekday,4.0,Medium,Clear,3.4,1.18,0.15,100.48,45.85979999999999,27.3878,15.072,13.859391763186126,0,0,0,0,0.0,0.2287150177374852,0.14043783560512185,"(20.734, 30.486]"
26.7,Morning,Weekend,1.0,Medium,Clear,2.72,1.31,0.19,53.21,47.8069,34.977000000000004,10.1099,30.10678323491936,1,1,0,0,0.0,0.4925290536801328,0.09819494584837546,"(20.734, 30.486]"
22.6,Afternoon,Weekday,1.0,Medium,Clear,3.41,1.77,0.28,27.31,51.058800000000005,40.002,7.646800000000001,49.65105124017781,0,0,0,0,0.0,0.7983044860473332,0.1444915254237288,"(20.734, 30.486]"
20.64,Night,Weekday,3.0,Low,Clear,3.37,1.22,0.31,37.76,40.2564,25.1808,11.705599999999999,32.79608904519526,0,0,0,0,0.0,0.5325077399380805,0.15573012939001848,"(10.982, 20.734]"
28.42,Night,Weekday,3.0,Medium,Snow,3.75,1.06,0.41,63.09,59.74210000000001,30.125200000000003,25.8669,27.02779811889568,0,0,0,1,0.0,0.4434389140271493,0.1274643099932019,"(20.734, 30.486]"
8.61,Morning,Weekday,3.0,Low,Clear,3.07,1.24,0.28,66.1,32.2544,10.6764,18.508,7.815360223659089,1,0,0,0,0.0,0.12831594634873322,0.3194588969823101,"(1.181, 10.982]"
9.91,Morning,Weekend,2.0,Medium,Clear,2.49,1.22,0.42,97.64,57.075500000000005,12.0902,41.0088,6.089679907743295,1,1,0,0,0.0,0.10046634225466343,0.22823098075160406,"(1.181, 10.982]"
43.23,Morning,Weekday,2.0,Low,Rain,3.51,0.78,0.35,96.01,70.8329,33.7194,33.6035,27.015767009059413,1,0,0,1,0.0,0.44562416245747855,0.07935790187655438,"(40.238, 49.99]"
47.36,Evening,Weekday,1.0,,Clear,3.51,1.85,0.15,71.86,102.885,87.616,10.779,39.54322674734138,1,0,0,0,0.0,0.6500137249519626,0.07258064516129031,"(40.238, 49.99]"
19.29,Evening,Weekend,3.0,Low,Clear,3.99,1.51,0.16,94.79,48.2843,29.1279,15.166400000000001,12.210071462782173,1,1,0,0,0.0,0.20137801440651423,0.19664859536717597,"(10.982, 20.734]"
25.87,Afternoon,,4.0,Low,Clear,4.81,0.65,0.26,10.76,28.7716,16.8155,2.7976,144.2484619816739,0,0,0,0,0.0,2.1998299319727894,0.17901004838109413,"(20.734, 30.486]"
21.03,Evening,Weekday,4.0,Low,,4.74,1.41,0.4,105.47,76.5803,29.6523,42.188,11.96352348426955,1,0,0,0,0.0,0.19752042828965907,0.21516114389468907,"(20.734, 30.486]"
2.24,Evening,Weekend,3.0,Medium,Clear,2.63,0.68,0.33,13.69,8.6709,1.5232000000000003,4.5177,9.816954698844464,1,1,0,0,0.0,0.15248468345813482,0.8117283950617283,"(1.181, 10.982]"
8.65,Afternoon,Weekday,3.0,Medium,Rain,2.12,0.62,0.26,33.37,16.1592,5.363,8.6762,15.55261217958323,0,0,0,1,0.0,0.25167297061390753,0.21968911917098446,"(1.181, 10.982]"
36.08,Afternoon,Weekday,4.0,Low,Clear,3.51,1.29,0.17,84.96,65.2064,46.5432,14.4432,25.480046044872562,0,0,0,0,0.0,0.41973010702652397,0.09466019417475728,"(30.486, 40.238]"
33.29,Afternoon,Weekday,3.0,High,Clear,4.48,1.1,0.19,52.09,50.996100000000006,36.619,9.8971,38.34473014325041,0,0,1,0,52.09,0.6270484083631569,0.13065033537474485,"(30.486, 40.238]"
2.33,Morning,Weekday,2.0,Low,Rain,3.51,1.38,0.33,105.78,43.0228,3.2154,34.9074,1.3216033941951548,1,0,0,1,0.0,0.02182056564899794,1.054054054054054,"(1.181, 10.982]"
11.88,Afternoon,Weekday,2.0,Medium,Clear,4.67,0.63,0.27,39.27,22.7573,7.484400000000001,10.602900000000002,18.15098317825549,0,0,0,0,0.0,0.2950086913334989,0.36257763975155277,"(10.982, 20.734]"
12.32,Afternoon,Weekday,3.0,Low,Clear,3.8,1.15,0.31,6.37,19.9427,14.168,1.9747000000000001,116.03302671647883,0,0,0,0,0.0,1.671641791044776,0.28528528528528524,"(10.982, 20.734]"
33.92,Evening,Weekend,4.0,Low,Clear,3.59,0.76,0.17,39.58,36.09780000000001,25.779200000000003,6.7286,51.419129573578985,1,1,0,0,0.0,0.8358797437161164,0.10280641466208476,"(30.486, 40.238]"
1.97,Afternoon,Weekday,1.0,Medium,Clear,2.08,1.98,0.37,71.48,32.428200000000004,3.9006,26.4476,1.653595521022487,0,0,0,0,0.0,0.027179911699779246,0.7003367003367004,"(1.181, 10.982]"
6.1,Evening,Weekday,3.0,Medium,Clear,2.74,1.34,0.29,48.23,32.1352,8.174,13.986699999999997,7.5885433728794585,1,0,0,0,0.0,0.12390818606540727,0.3859154929577465,"(1.181, 10.982]"
40.2,Morning,Weekday,3.0,High,Clear,3.38,1.53,0.2,66.51,78.18800000000002,61.50600000000001,13.302000000000001,36.26489612182118,1,0,1,0,66.51,0.5954673381721226,0.08203883495145631,"(30.486, 40.238]"
9.75,Afternoon,Weekend,1.0,Medium,Clear,3.89,0.99,0.3,105.81,45.2855,9.6525,31.743,5.528746647311327,0,1,0,0,0.0,0.09128358767905627,0.36186046511627906,"(1.181, 10.982]"
32.98,Morning,Weekday,3.0,High,Clear,3.67,0.64,0.49,109.94,78.64779999999999,21.1072,53.870599999999996,17.99881026663489,1,0,1,0,109.94,0.297277807824049,0.10800470865214833,"(30.486, 40.238]"
12.67,Morning,Weekday,1.0,Low,Snow,3.51,1.96,0.23,35.59,37.2489,24.833199999999998,8.1857,21.359572471382894,1,0,0,1,0.0,0.34626947253347906,0.2567666422823701,"(10.982, 20.734]"
5.87,Evening,Weekend,4.0,Low,Clear,2.84,0.93,0.34,58.15,28.0701,5.4591,19.771,6.056687291274725,1,1,0,0,0.0,0.0992392223161454,0.413391557496361,"(1.181, 10.982]"
36.39,Morning,Weekday,4.0,Low,Clear,2.26,1.47,0.34,114.15,94.5643,53.4933,38.81100000000001,19.127363325291324,1,0,0,0,0.0,0.31602257924446375,0.060443968975661934,"(30.486, 40.238]"
42.93,Afternoon,Weekday,2.0,Medium,Clear,3.24,0.54,0.14,119.84,43.19980000000001,23.1822,16.777600000000003,21.493550599713284,0,0,0,0,0.0,0.35526315789473684,0.07375369906669703,"(40.238, 49.99]"
20.46,Morning,,2.0,Low,Clear,4.08,1.3,0.39,88.6,65.232,26.598000000000003,34.554,13.855436644898568,1,0,0,0,0.0,0.2283482142857143,0.19012115563839702,"(10.982, 20.734]"
33.74,Afternoon,Weekday,4.0,High,Rain,4.97,0.92,0.42,48.47,56.3682,31.040800000000004,20.3574,41.765523843319464,0,0,1,1,48.47,0.6820295128360623,0.143062751871042,"(30.486, 40.238]"
11.04,Evening,Weekend,2.0,High,Clear,2.83,0.59,0.38,5.93,11.596999999999998,6.513599999999999,2.2534,111.69190301149968,1,1,1,0,5.93,1.593073593073593,0.2350498338870432,"(10.982, 20.734]"
15.36,Afternoon,Weekday,1.0,Low,Clear,3.49,0.74,0.34,6.06,16.9168,11.366399999999999,2.0604,152.06415206415207,0,0,0,0,0.0,2.1756373937677056,0.21332518337408315,"(10.982, 20.734]"
44.92,Morning,Weekday,2.0,Low,Clear,2.99,1.84,0.28,57.97,101.8744,82.65280000000001,16.2316,46.49253242160682,1,0,0,0,0.0,0.7617432592843819,0.06511324041811847,"(40.238, 49.99]"
1.64,Afternoon,Weekday,3.0,Low,Clear,3.32,1.53,0.44,61.16,32.7396,2.5092,26.9104,1.6088789187810453,0,0,0,0,0.0,0.02638352638352638,1.2575757575757576,"(1.181, 10.982]"
5.19,Evening,Weekday,4.0,Low,Rain,4.57,0.87,0.48,7.6,12.7333,4.515300000000001,3.6479999999999997,40.970449701339376,1,0,0,1,0.0,0.6034883720930233,0.7382875605815832,"(1.181, 10.982]"
11.19,,Weekday,3.0,Low,Clear,4.05,0.6,0.3,84.0,35.964,6.7139999999999995,25.2,7.992800051428204,0,0,0,0,0.0,0.1316470588235294,0.33223954060705496,"(10.982, 20.734]"
2.3,Morning,Weekend,1.0,Medium,Snow,3.51,1.54,0.47,38.81,26.4327,3.542,18.2407,3.555729620258383,1,1,0,1,0.0,0.05777442853554383,1.0636363636363637,"(1.181, 10.982]"
9.89,Evening,Weekday,2.0,Low,Snow,2.61,1.36,0.33,69.39,38.95910000000001,13.450400000000002,22.8987,8.551590561257576,1,0,0,1,0.0,0.14050291234550363,0.23966942148760328,"(1.181, 10.982]"
29.57,,Weekday,3.0,Low,Clear,4.62,1.11,0.32,39.61,50.117900000000006,32.822700000000005,12.6752,44.7910407820129,0,0,0,0,0.0,0.7281457769022408,0.15112855740922473,"(20.734, 30.486]"
21.65,Evening,Weekday,3.0,High,Clear,2.18,1.05,0.29,24.22,31.6941,22.732499999999998,7.0238,53.63203223702137,1,0,1,0,24.22,0.8584456780333068,0.09624724061810155,"(20.734, 30.486]"
44.74,Morning,,2.0,Medium,Rain,4.67,0.83,0.18,51.82,51.1318,37.1342,9.3276,51.80179310930403,1,0,0,1,0.0,0.8470276410450587,0.10209881941407957,"(40.238, 49.99]"
41.05,Night,,2.0,High,Snow,2.99,1.5,0.1,31.71,67.736,61.574999999999996,3.1710000000000003,77.67118881383513,0,0,1,1,31.71,1.2549678997248546,0.07110582639714627,"(40.238, 49.99]"
17.75,Afternoon,Weekday,4.0,Low,Clear,3.51,1.96,0.2,66.5,51.03,34.79,13.3,16.014893098708882,0,0,0,0,0.0,0.26296296296296295,0.18719999999999998,"(10.982, 20.734]"
13.71,Afternoon,Weekday,3.0,Low,Clear,3.54,0.76,0.3,27.87,22.3206,10.4196,8.361,29.514972767001787,0,0,0,0,0.0,0.4748874263941808,0.2406526172671652,"(10.982, 20.734]"
19.6,Morning,Weekday,3.0,Medium,Clear,4.82,1.4,0.29,63.47,48.127500000000005,27.44,18.406299999999998,18.528263479469235,1,0,0,0,0.0,0.30401737242128124,0.23398058252427184,"(10.982, 20.734]"
14.14,Evening,Weekday,4.0,Low,Clear,3.06,1.22,0.49,82.16,59.8622,17.2508,40.258399999999995,10.326117384731855,1,0,0,0,0.0,0.17003367003367004,0.202113606340819,"(10.982, 20.734]"
31.58,Night,Weekend,1.0,Medium,Rain,4.57,0.88,0.24,91.7,54.3684,27.790399999999998,22.008,20.662896425977582,0,1,0,1,0.0,0.34066882416396976,0.14027010435850215,"(30.486, 40.238]"
21.06,Afternoon,Weekend,3.0,Medium,Clear,3.19,1.74,0.28,17.7,44.7904,36.6444,4.956,71.38741059625097,0,1,0,0,0.0,1.1262032085561497,0.14460562103354488,"(20.734, 30.486]"
28.05,Afternoon,Weekday,1.0,Medium,Clear,2.6,1.23,0.15,58.8,45.9215,34.5015,8.819999999999999,28.62215691676616,0,0,0,0,0.0,0.4690635451505017,0.08950086058519793,"(20.734, 30.486]"
22.37,Evening,Weekday,3.0,Medium,Clear,3.27,1.32,0.12,13.15,34.376400000000004,29.5284,1.578,102.06378416193938,1,0,0,0,0.0,1.5809187279151944,0.1399229781771502,"(20.734, 30.486]"
15.43,Evening,Weekend,3.0,Medium,Clear,3.16,0.96,0.41,73.79,48.2267,14.8128,30.2539,12.54631348708372,1,1,0,0,0.0,0.20631100414493914,0.19233110164333536,"(10.982, 20.734]"
47.47,Afternoon,Weekend,1.0,Low,,4.75,1.22,0.33,35.41,52.9872,57.913399999999996,11.6853,80.43354249857389,0,1,0,0,0.0,1.3037627025542435,0.09799876212089953,"(40.238, 49.99]"
38.42,Afternoon,Weekday,1.0,Low,Clear,4.29,0.63,0.4,65.68,54.76660000000001,24.204600000000003,26.272000000000006,35.09712152446841,0,0,0,0,0.0,0.5761847630473905,0.10882800608828005,"(30.486, 40.238]"
7.87,Afternoon,Weekday,2.0,Low,Clear,3.52,1.57,0.16,64.51,26.1975,12.3559,10.321600000000002,7.319727300629663,0,0,0,0,0.0,0.12013433063654404,0.3968432919954904,"(1.181, 10.982]"
24.88,Morning,Weekend,2.0,High,Clear,3.4,1.54,0.2,68.14,55.3432,38.3152,13.628,21.907643900992944,1,1,1,0,68.14,0.3598495805611802,0.13137557959814528,"(20.734, 30.486]"
44.83,Afternoon,Weekend,3.0,Medium,Snow,2.17,1.09,0.19,72.04,64.7223,48.8647,13.687600000000002,37.33727925641929,0,1,0,1,0.0,0.6137732749178532,0.04734889810168012,"(40.238, 49.99]"
40.19,Afternoon,Weekday,1.0,Medium,Clear,2.79,1.12,0.1,51.19,52.9218,45.0128,5.119,47.10630467312358,0,0,0,0,0.0,0.7700708948074344,0.06773488710852149,"(30.486, 40.238]"
21.84,Evening,Weekday,4.0,Low,Clear,3.31,1.2,0.15,114.14,46.639,26.208,17.121,11.48057746323394,1,0,0,0,0.0,0.18968212610734758,0.14492119089316988,"(20.734, 30.486]"
2.1,Morning,Weekend,3.0,Low,Clear,3.51,1.05,0.22,94.38,25.4386,2.205,20.7636,1.33502012066039,1,1,0,0,0.0,0.022017194380373247,1.1322580645161289,"(1.181, 10.982]"
14.17,Afternoon,Weekend,4.0,Low,Snow,4.84,0.65,0.15,37.82,19.7235,9.2105,5.673,22.479812588906576,0,1,0,1,0.0,0.36501803194229776,0.3190507580751483,"(10.982, 20.734]"
27.54,Afternoon,Weekend,1.0,Low,Clear,4.3,0.96,0.49,102.08,80.7576,26.438399999999998,50.0192,16.18720893098199,0,1,0,0,0.0,0.2671711292200233,0.1506657323055361,"(20.734, 30.486]"
32.04,Afternoon,Weekend,3.0,Low,Clear,3.51,1.5,0.22,54.73,62.9006,48.06,12.0406,35.12477480605,0,1,0,0,0.0,0.5749147676296429,0.10623486682808717,"(30.486, 40.238]"
13.64,Morning,Weekday,4.0,Medium,Rain,3.77,1.5,0.15,100.3,39.275,20.46,15.044999999999998,8.159472625288384,1,0,0,1,0.0,0.13464955577492596,0.2575136612021858,"(10.982, 20.734]"
7.83,Afternoon,Weekday,4.0,Medium,Clear,4.16,0.93,0.18,99.63,29.3753,7.2819,17.9334,4.715418756887944,0,0,0,0,0.0,0.07780979827089338,0.47112117780294455,"(1.181, 10.982]"
41.91,Afternoon,Weekday,2.0,Medium,Clear,4.82,1.19,0.34,26.72,63.7777,49.872899999999994,9.0848,94.1071682522099,0,0,0,0,0.0,1.5119047619047619,0.11232812864134235,"(40.238, 49.99]"
49.24,Afternoon,Weekday,2.0,Medium,Clear,4.64,0.79,0.13,85.63,54.67150000000001,38.89960000000001,11.1319,34.501685145263494,0,0,0,0,0.0,0.5683943206741314,0.09235668789808917,"(40.238, 49.99]"
26.76,Afternoon,Weekday,2.0,High,Clear,3.55,0.82,0.44,38.42,42.398,21.9432,16.9048,41.79008136260236,0,0,1,0,38.42,0.6788432267884322,0.12788184438040345,"(20.734, 30.486]"
9.41,,Weekend,3.0,Low,Clear,4.32,0.53,0.48,39.21,28.1281,4.9873,18.8208,14.399167572034095,0,1,0,0,0.0,0.23402138771449887,0.414985590778098,"(1.181, 10.982]"
14.34,Evening,Weekday,1.0,Low,Rain,3.69,1.85,0.29,61.57,38.035,26.529,17.8553,13.97420197301959,1,0,0,1,0.0,0.22918331468754993,0.2405475880052151,"(10.982, 20.734]"
1.9,Morning,Weekend,1.0,Low,Clear,3.66,0.82,0.28,88.44,29.9812,1.5579999999999998,24.7632,1.2890007530478083,1,1,0,0,0.0,0.021243291592128802,1.2620689655172415,"(1.181, 10.982]"
6.77,Afternoon,Weekend,2.0,High,Clear,2.38,0.92,0.36,5.1,10.4444,6.2284,1.8359999999999999,79.63768968356665,0,1,1,0,5.1,1.1098360655737705,0.3063063063063063,"(1.181, 10.982]"
25.87,Morning,Weekday,2.0,Low,Rain,3.59,0.69,0.27,87.25,47.33,17.8503,23.5575,17.790135540615193,1,0,0,1,0.0,0.2931444759206799,0.13360625232601414,"(20.734, 30.486]"
14.43,Morning,Weekday,4.0,High,Clear,2.81,1.46,0.21,24.69,29.0627,21.0678,5.1849,35.06597652547933,1,0,1,0,24.69,0.5616971584274036,0.18211276733635776,"(10.982, 20.734]"
28.15,Afternoon,Weekday,2.0,High,Clear,2.06,0.61,0.18,17.02,22.2951,17.171499999999998,3.0635999999999997,99.23269449960635,0,0,1,0,17.02,1.5621531631520533,0.07066895368782161,"(20.734, 30.486]"
32.92,Evening,Weekday,4.0,Low,Clear,4.17,0.7,0.36,32.31,38.8456,23.044,11.6316,61.131641009452004,1,0,0,0,0.0,0.988291804262984,0.12293632075471697,"(30.486, 40.238]"
25.87,Evening,Weekend,1.0,Low,Snow,2.1,1.47,0.27,48.69,76.48649999999999,38.0289,13.1463,31.878843144261936,1,1,0,1,0.0,0.5206278929362045,0.07815407517677707,"(20.734, 30.486]"
11.11,Evening,Weekend,3.0,Medium,Clear,3.79,1.01,0.17,59.73,25.1652,11.2211,10.1541,11.160108888911212,1,1,0,0,0.0,0.1829408858883583,0.31296449215524363,"(10.982, 20.734]"
1.54,Afternoon,Weekday,3.0,High,Clear,3.62,1.56,0.38,10.13,9.8718,2.4024,3.8494,9.120881290348054,0,0,1,0,10.13,0.13836477987421383,1.425196850393701,"(1.181, 10.982]"
7.71,Afternoon,Weekday,3.0,Low,Clear,4.91,1.22,0.33,116.62,53.726,9.4062,38.4846,3.966709140580652,0,0,0,0,0.0,0.06555007651759905,0.5637198622273248,"(1.181, 10.982]"
45.1,Morning,Weekday,3.0,Medium,Clear,3.51,0.88,0.44,87.35,81.572,39.688,38.434,30.978608046195447,1,0,0,0,0.0,0.5104697226938314,0.07613882863340564,"(40.238, 49.99]"
43.82,Afternoon,Weekday,4.0,Low,Clear,2.19,1.48,0.15,42.17,73.3691,64.8536,6.3255,62.346753425372185,0,0,0,0,0.0,1.015056752374334,0.048862115127175365,"(40.238, 49.99]"
30.27,Afternoon,Weekend,4.0,Medium,Clear,3.66,0.67,0.41,41.65,41.0174,20.280900000000003,17.0765,43.60561432488368,0,1,0,0,0.0,0.7097303634232122,0.11704509114166933,"(20.734, 30.486]"
30.43,Morning,Weekend,2.0,Medium,Clear,4.52,1.3,0.37,56.58,65.0136,39.559,20.9346,32.269010933076004,1,1,0,0,0.0,0.5284821118443904,0.14381164492523066,"(20.734, 30.486]"
33.59,Morning,Weekday,4.0,Medium,Clear,4.99,1.16,0.15,77.02,55.5074,38.964400000000005,11.552999999999999,26.167025445140656,1,0,0,0,0.0,0.4305306331709819,0.14426134721017633,"(30.486, 40.238]"
9.59,Afternoon,Weekend,2.0,High,Clear,3.29,0.9,0.38,21.83,20.2164,8.631,8.295399999999999,26.35749819061318,0,1,1,0,21.83,0.4200613228208498,0.31067044381491976,"(1.181, 10.982]"
45.81,Evening,Weekday,2.0,High,Clear,3.51,1.41,0.28,26.73,75.03649999999999,64.5921,7.484400000000001,102.82597472559539,1,0,1,0,26.73,1.6520014424810674,0.0749839777825251,"(40.238, 49.99]"
21.52,Night,Weekend,3.0,High,Rain,4.72,1.81,0.48,103.83,93.5096,38.9512,49.8384,12.435640360356196,0,1,1,1,103.83,0.2052847467328055,0.20959147424511546,"(20.734, 30.486]"
19.77,Night,Weekday,4.0,Low,Clear,2.57,2.0,0.16,34.47,47.6252,39.54,5.5152,34.41193364780422,0,0,0,0,0.0,0.5573724274034395,0.12373615792007703,"(10.982, 20.734]"
26.43,Afternoon,Weekend,4.0,Medium,Clear,3.85,1.41,0.36,48.72,58.65549999999999,37.266299999999994,17.539199999999997,32.54886023571139,0,1,0,0,0.0,0.5315768302493966,0.14035727305869486,"(20.734, 30.486]"
3.3,Afternoon,Weekend,2.0,Low,Clear,3.22,1.11,0.25,105.2,33.183,3.6630000000000003,26.3,1.8821185430501344,0,1,0,0,0.0,0.031073446327683614,0.7488372093023257,"(1.181, 10.982]"
9.15,Afternoon,Weekday,2.0,Medium,Snow,2.12,0.84,0.48,81.26,48.8108,7.686,39.0048,6.756041673332463,0,0,0,1,0.0,0.1112326768781911,0.20886699507389164,"(1.181, 10.982]"
37.16,Evening,Weekend,1.0,Medium,Snow,3.04,0.89,0.23,44.3,46.3014,33.072399999999995,10.189,50.328889450707216,1,1,0,1,0.0,0.820309050772627,0.07966457023060798,"(30.486, 40.238]"
5.06,Morning,Weekday,1.0,Medium,,2.8,1.22,0.48,83.63,49.11559999999999,6.1732,40.142399999999995,3.630250171587911,1,0,0,0,0.0,0.0597896726928985,0.46204620462046203,"(1.181, 10.982]"
25.87,Afternoon,Weekday,2.0,Medium,Clear,4.06,1.05,0.46,7.26,39.4771,27.163500000000003,3.3396,213.78398479464508,0,0,0,0,0.0,3.1319612590799033,0.15109787867510233,"(20.734, 30.486]"
13.02,Evening,Weekday,1.0,High,Clear,4.85,1.87,0.29,89.6,48.0134,24.3474,25.983999999999998,8.718691615904358,1,0,1,0,89.6,0.14370860927152318,0.3459343794579173,"(10.982, 20.734]"
20.08,Afternoon,Weekend,1.0,Low,Clear,2.8,1.05,0.42,61.57,49.5082,21.084,25.8594,19.567780726515576,0,1,0,0,0.0,0.32092056896276167,0.13282732447817838,"(10.982, 20.734]"
